movielens_id,movie_name,movie_tropes,movie_year,movie_genres,dbtropes_id,dbtropes_url
1129,Chungking Express,"['TheDanza', 'FemmeFatale', 'SexyStewardess', 'Fetish', 'ExpositoryHairstyleChange', 'TrainEscape', 'SleepCute', 'DoggedNiceGuy', 'GenreShift', 'EveryoneCallsHimBarkeep', 'IndyPloy', 'CringeComedy', 'StalkerWithACrush', 'LeftTheBackgroundMusicOn', 'LongHairIsFeminine', 'SunglassesAtNight', 'ManicPixieDreamGirl', 'BigEater', 'GirlNextDoor', 'WordSaladTitle', 'BoyishShortHair', 'LocalHangout', 'NoNameGiven', 'ShipperOnDeck', 'Tsundere', 'MaybeEverAfter', 'HalfwayPlotSwitch']",1994,"['Drama', 'Mystery', 'Romance']",ChungkingExpress,http://dbtropes.org/resource/Film/ChungkingExpress
741, The Last Supper,"['AccidentalMurder', 'NoCelebritiesWereHarmed', 'MurderIsTheBestSolution', 'MurderMakesYouCrazy', 'NotSoDifferent', 'VillainProtagonist', 'EvenEvilHasStandards', 'RedemptionEqualsDeath', 'WellIntentionedExtremist', 'BlackAndGrayMorality', 'TheLastTitle', 'Deconstruction', 'HeroAntagonist', 'GodwinsLaw', 'SlidingScaleOfIdealismVersusCynicism', 'CaughtWithYourPantsDown']",1995,"['Drama', 'Thriller']",TheLastSupper,http://dbtropes.org/resource/Film/TheLastSupper
487,Roman Holiday,"['Subtext', 'GildedCage', 'AgonyOfTheFeet', 'TearfulSmile', 'BilledAboveTheTitle', 'BrickJoke', 'ContrivedClumsiness', 'ManlyTears', 'UnnecessaryMakeover', 'DidNotGetTheGirl', 'DuelingDubs', 'ImportantHaircut', 'RefugeInAudacity', 'ShoePhone', 'RomComJob', 'HandInTheHole', 'HopeSpot', 'IntrepidReporter', 'RichInDollarsPoorInSense', 'ManicPixieDreamGirl', 'BalconyEscape', 'TheBet', 'AllWomenLoveShoes', 'BittersweetEnding', 'ObliviousToHints', 'KingIncognito', 'SpiritualSuccessor', 'EverythingsBetterWithPrincesses', 'JumpScare', 'PimpedOutDress', 'StepfordSmiler', 'OhCrap', 'ClockKing', 'ChickFlick', 'NoNameGiven', 'ObliviousGuiltSlinging', 'RebelliousPrincess', 'GettingCrapPastTheRadar', 'GettingCrapPastTheRadar', 'DeliberatelyMonochrome', 'TheIngenue', 'StarMakingRole', 'IntoxicationEnsues', 'TheChainsOfCommanding', 'ButtMonkey', 'BarBrawl']",1953,"['Comedy', 'Romance']",RomanHoliday,http://dbtropes.org/resource/Film/RomanHoliday
233,Under Siege,"['CrewOfOne', 'ArtisticLicenseShips', 'CIAEvilFBIGood', 'TookALevelInBadass', 'AffablyEvil', 'BigGood', 'BringIt', 'CutHimselfShaving', 'PrettyLittleHeadShots', 'ANuclearError', 'ANuclearError', 'UnderestimatingBadassery', 'OutrunTheFireball', 'ConcertKiss', 'ArchEnemy', 'IResembleThatRemark', 'DaChief', 'NoodleIncident', 'NeverBringAKnifeToAFistfight', 'HollywoodActionHero', 'AsHimself', 'BasilPoledouris', 'BaitAndSwitchGunshot', 'InvincibleHero', 'TheDragon', 'VillainousBreakdown', 'CaptainObvious', 'BerserkButton', 'DistractedByTheSexy', 'ReasonableAuthorityFigure', 'DieHardOnAnX', 'DieHardOnAnX', 'TheMole', 'DefensiveFeintTrap', 'ShoutOut', 'BondOneLiner', 'BondOneLiner', 'GenreSavvy', 'JumpingOutOfACake', 'ActionGirl', 'ArtisticLicenseMilitary', 'OurPresidentsAreDifferent', 'HighConcept', 'BFG', 'EveryoneKnowsMorse', 'MsFanservice', 'NotSoDifferent', 'MacGyvering', 'DidntSeeThatComing', 'VillainBall', 'TheChosenZero', 'GoneHorriblyRight', 'OhCrap', 'OhCrap', 'KindaBusyHere', 'TheLoad', 'TheLoad', 'HiddenDepths', 'ObfuscatingInsanity', 'SentryGun', 'DarkenedBuildingShootout', 'StuffBlowingUp', 'CombatUninterruptus', 'DoesntLikeGuns', 'BestKnownForTheFanservice', 'EvilIsHammy', 'ArtisticLicenseGunSafety', 'PsychoSupporter', 'LethalChef', 'FingerInTheMail', 'IWillPunishYourFriendForYourFailure', 'ChefOfIron', 'SpiritualLicensee', 'ReassignmentBackfire', 'KnifeFight', 'ImGoingForACloserLook', 'InformedAbility', 'DragonInChief', 'AlmightyJanitor', 'RogueAgent', 'EyeScream', 'ReverseGrip']",1992,['Action'],UnderSiege,http://dbtropes.org/resource/Film/UnderSiege
802,Hard Target,"['ArmiesAreEvil', 'DisposableVagrant', 'BlownAcrossTheRoom', 'ShotgunsAreJustBetter', 'GhostCity', 'ColdBloodedTorture', 'PoliceAreUseless', 'OohMeAccentsSlipping', 'OutOfTheInferno', 'DeathByCameo', 'PocketProtector', 'VillainousWidowsPeak', 'UnflinchingWalk', 'DramaticChaseOpening', 'ParentalSubstitute', 'DisturbedDoves', 'TheDragon', 'VillainousBreakdown', 'HeroicBloodshed', 'HuntingTheMostDangerousGame', 'RefugeInAudacity', 'DramaticGunCock', 'HeyItsThatGuy', 'HollywoodActionHero', 'TheKillerBecomesTheKilled', 'GroinAttack', 'GangstaStyle', 'BadassLongcoat', 'CoolGuns', 'OhCrap', 'OneHandedShotgunPump', 'TheBigEasy', 'AbandonedWarehouse', 'BulletSparks', 'EvilIsBurningHot', 'GameOfChicken', 'GunsAkimbo', 'CoolOldGuy', 'ProfessionalKiller', 'WhyDontYouJustShootHim', 'AttemptedRape', 'BottomlessMagazines', 'CigarChomper', 'RuleOfCool', 'StuffBlowingUp', 'BadassGrandpa', 'WickedCultured', 'PreMortemOneLiner', 'HandCannon', 'ShoutOut', 'ImperialStormtrooperMarksmanshipAcademy', 'ShootTheHostageTaker', 'GunFu', 'NotEvenBotheringWithTheAccent', 'TheDrifter', 'CurbStompBattle', 'EyeScream', 'ButtMonkey']",1993,"['Action', 'Adventure', 'Crime', 'Thriller']",HardTarget,http://dbtropes.org/resource/Film/HardTarget
395,Robin Hood: Men in Tights,"['BeardOfSorrow', 'KnifeNut', 'OffingTheAnnoyance', 'InsistentTerminology', 'NeutralFemale', 'RepeatAfterMe', 'CharacterFilibuster', 'FallingChandelierOfDoom', 'AwardBaitSong', 'FunnyBruceLeeNoises', 'AttackAttackRetreatRetreat', 'CombatBreakDown', 'CaptainObvious', 'RestrainingBolt', 'ItsThePrincipleOfTheThing', 'EnemyMime', 'Knighting', 'LeftTheBackgroundMusicOn', 'UnfortunateNames', 'ThrowingDownTheGauntlet', 'ThrowingOffTheDisability', 'ComeToGawk', 'InstantMessengerPigeon', 'BladeLock', 'HonorBeforeReason', 'EnnioMorriconePastiche', 'SexualKarma', 'FunWithSubtitles', 'RagingStiffie', 'Spoonerism', 'SexyDiscretionShot', 'AsLongAsItSoundsForeign', 'CatapultToGlory', 'WeddingDeadline', 'SuperDrowningSkills', 'EverybodysDeadDave', 'HavingAHeart', 'ArrowCatch', 'PrettyBoy', 'TakeThat', 'TakeThat', 'EveryoneHatesMimes', 'ThisIsThePartWhere', 'BaitAndSwitchComparison', 'GreekChorus', 'WeWillMeetAgain', 'MistakenForGay', 'VillainsWantMercy', 'StopDrowningAndStandUp', 'NotEvenBotheringWithTheAccent', 'ThemeTuneRap', 'MidBattleTeaBreak', 'DeadlyDodging', 'Expy', 'YouFool', 'ImprobableAimingSkills', 'HotGuyUglyWife', 'MalcolmXerox', 'ReadingAheadInTheScript', 'RageAgainstTheAuthor', 'ArrowsOnFire', 'Multishot', 'BreakingTheFourthWall', 'CameraAbuse', 'BigDamnHeroes', 'HomeGuard', 'KnifeOutline', 'AllWomenAreLustful', 'LargeHam', 'LoopholeAbuse', 'DroitDuSeigneur', 'NoisyGuns', 'NonSingingVoice', 'AnachronismStew', 'DangerousTerrain', 'ShootTheRope', 'LastSecondWordSwap', 'FreezeFrameBonus', 'ShootTheMessenger', 'GloveSlap', 'AccidentalAimingSkills', 'RunningGag', 'BlindMistake', 'PreAssKickingOneLiner', 'DoomedHometown', 'OnThree', 'ExactWords', 'ExactWords', 'ExactWords', 'WhatTheFuAreYouDoing', 'CombatUninterruptus', 'RussianReversal', 'ProducePelting', 'TheDon', 'ProjectileKiss', 'AngstWhatAngst', 'SpeakNowOrForeverHoldYourPeace', 'MomentKiller', 'InertialImpalement', 'PigLatin', 'ClingyCostume', 'IKEAWeaponry', 'ButtMonkey', 'PoliceBrutality', 'TheCameo', 'TheCameo', 'TheCameo', 'Understatement', 'LogoJoke', 'NoFourthWall', 'SuddenlyEthnicity', 'SexySilhouette', 'SwordSparks', 'MisplacedWildlife', 'TheDoorSlamsYou', 'TheMelBrooksNumber', 'PissTakeRap', 'ThatMakesMeFeelAngry', 'SkipToTheEnd', 'StrangeSyntaxSpeaker', 'EmbarrassingFirstName', 'IronicNickname', 'GaleForceSound', 'CoughSnarkCough', 'InstantSoprano', 'GagPenis', 'PaintingTheMedium', 'KissingTheGround', 'SomethingElseAlsoRises', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'ShoutOut', 'InnocentInnuendo', 'MatronChaperone', 'ArrowCam', 'SequelSnark', 'BluebirdOfHappiness', 'IHaveYouNowMyPretty', 'TrickArrow', 'OffscreenInertia', 'ItWillNeverCatchOn', 'VisualInnuendo', 'SeanConneryIsAboutToShootYou', 'TitleDrop', 'BeautyMark', 'TomTheDarkLord', 'MumblingBrando', 'VideoCredits', 'SwordOverHead', 'TrollBridge', 'PassThePopcorn', 'HeroesWantRedheads', 'YiddishAsASecondLanguage', 'GivenNameReveal', 'Fanfare', 'Fanfare', 'BadNewsInAGoodWay', 'LampshadeHanging', 'CircumcisionAngst', 'SmokingBarrelBlowout', 'GroinAttack', 'GroinAttack', 'PrecisionFStrike', 'CreatorCameo', 'YouHaveToHaveJews', 'MediumAwareness', 'LighterAndSofter', 'VisualPun', 'VisualPun', 'WhatAreYouInFor', 'WalkThisWay', 'AbhorrentAdmirer', 'Whatever', 'AltarTheSpeed', 'Angrish', 'GodivaHair', 'BadassBoast', 'CoolAndUnusualPunishment', 'FalseReassurance', 'ShotgunWedding', 'YouFightLikeACow', 'AmbiguouslyJewish', 'IncessantMusicMadness', 'FateWorseThanDeath', 'WhatHappenedToTheMouse', 'RealMenWearPink', 'AffablyEvil', 'AutomaticCrossbows', 'DisneyCreaturesOfTheFarce', 'TrainingMontage', 'RousingSpeech', 'DisasterDominoes', 'Gesundheit', 'BackstabBackfire', 'CelebrityParadox', 'ShadowDiscretionShot', 'DeusAngstMachina', 'SpiritualSuccessor', 'HaveIMentionedIAmHeterosexualToday', 'CheckPlease', 'TongueTrauma', 'TravelMontage', 'LandInTheSaddle', 'CreepyChangingPainting', 'CardboardPrison', 'TrainingThePeacefulVillagers', 'PromiseMeYouWontX', 'IncrediblyLamePun', 'WeirdAlEffect', 'NumberedSequels', 'OffhandBackhand', 'ScarpiaUltimatum', 'Flynning', 'BrawnHilda']",1993,['Comedy'],RobinHoodMenInTights,http://dbtropes.org/resource/Film/RobinHoodMenInTights
864,My Fellow Americans,"['AccidentalKidnapping', 'YourCostumeNeedsWork', 'Jerkass', 'GroinAttack', 'PrecisionFStrike', 'AppealToForce', 'ObfuscatingStupidity', 'WithLyrics', 'CampGay', 'TheDragon', 'IndyPloy', 'GallowsHumor', 'BilingualBackfire', 'CurseCutShort', 'VitriolicBestBuds', 'ItIsPronouncedTroPAY', 'NotSoDifferent', 'NakedFreakOut', 'ChekhovsGunman', 'DelusionsOfEloquence', 'RedOniBlueOni', 'PsychoForHire', 'TitleDrop', 'ButchLesbian', 'VicePresidentWho', 'TortureAlwaysWorks', 'ICallHimMisterHappy', 'BaitAndSwitchGunshot', 'LawyerFriendlyCameo', 'HidingBehindTheLanguageBarrier', 'FireForgedFriends']",1996,['Comedy'],MyFellowAmericans,http://dbtropes.org/resource/Film/MyFellowAmericans
917,Mercury Rising,"['CIAEvilFBIGood', 'UncomfortableElevatorMoment', 'CallingTheCopsOnTheFBI', 'BoxOfficeBomb', 'IdiotSavant', 'DisneyVillainDeath', 'ObstructiveBureaucrat', 'WellIntentionedExtremist', 'TookALevelInBadass', 'BadassAndChildDuo', 'DeliberateValuesDissonance', 'DawsonCasting', 'ProfessionalKiller', 'AlternateRealityGame', 'RareGuns', 'BullyingADragon', 'WouldHurtAChild', 'AndThisIsFor', 'RevealingCoverUp', 'DeathOfAThousandCuts', 'FauxAffablyEvil', 'PublicSecretMessage']",1998,"['Action', 'Drama', 'Thriller']",MercuryRising,http://dbtropes.org/resource/Film/MercuryRising
1164,Zeus and Roxanne,"['ObviouslyEvil', 'InterspeciesRomance', 'NameAndName']",1997,['Children'],ZeusAndRoxanne,http://dbtropes.org/resource/Film/ZeusAndRoxanne
732,Dave,"['TheCameo', 'YourCostumeNeedsWork', 'BigYes', 'BigYes', 'Jerkass', 'Jerkass', 'DeathGlare', 'GilliganCut', 'TakingTheBullet', 'CassandraTruth', 'HeelFaceTurn', 'ConspiracyTheorist', 'NoPartyGiven', 'NiceJobFixingItVillain', 'IncrediblyLamePun', 'HappyMarriageCharade', 'EvilChancellor', 'VicePresidentWho', 'Fainting', 'CelebrityImpersonator', 'OneSteveLimit', 'PowerFist', 'WholePlotReference', 'UtopiaJustifiesTheMeans', 'VillainousBreakdown', 'LargeHam', 'PrinceAndPauper', 'TheStarscream', 'NextSundayAD', 'MeaningfulName', 'NotRightInTheBed', 'TwentyFifthAmendment', 'AdamWesting', 'ShowerOfAwkward', 'ProtagonistTitle', 'HollywoodToneDeaf', 'EarpieceConversation', 'OurPresidentsAreDifferent', 'IAmTheNoun', 'PhotoOpWithTheDog', 'GovernmentProcedural', 'OutOfCharacterAlert', 'HighConcept', 'TakingYouWithMe', 'WithLyrics', 'UndyingLoyalty', 'PuppetKing', 'CollapsedMidSpeech', 'ProtagonistCenteredMorality', 'ScaryBlackMan', 'BreadEggsBreadedEggs', 'DeadPersonImpersonation', 'ChekhovsGunman', 'DysfunctionalFamily', 'BlackAndWhiteMorality', 'OhCrap', 'LenoDevice', 'HoistByHisOwnPetard', 'HoistByHisOwnPetard', 'BecomingTheMask', 'NoCelebritiesWereHarmed', 'KevinKline', 'WhatTheHellHero', 'ChewingTheScenery', 'OutWithABang', 'EmergencyImpersonation', 'NakedFirstImpression', 'ComingAndGoing', 'ItHasBeenAnHonor', 'BluffTheImpostor', 'CrouchingMoronHiddenBadass', 'SexySecretary', 'IdenticalStranger']",1993,"['Comedy', 'Romance']",Dave,http://dbtropes.org/resource/Film/Dave
79, The Fugitive,"['SteelEardrums', 'TheLostLenore', 'MiscarriageOfJustice', 'SympatheticInspectorAntagonist', 'BeleagueredChildhoodFriend', 'CallingTheCopsOnTheFBI', 'TheChase', 'PosthumousCharacter', 'HighDiveEscape', 'CassandraTruth', 'OneDimensionalThinking', 'EvilAllAlong', 'BigBadFriend', 'TommyLeeJones', 'ManlyTears', 'KitchenChase', 'EurekaMoment', 'AttackAttackRetreatRetreat', 'XanatosSpeedChess', 'AdaptationDistillation', 'USMarshal', 'SternChase', 'BookEnds', 'ChekhovsGun', 'SayingTooMuch', 'StairwellChase', 'GPSEvidence', 'CoolGuns', 'JanitorImpersonationInfiltration', 'JanitorImpersonationInfiltration', 'CharacterDevelopment', 'HollywoodLaw', 'HollywoodLaw', 'HollywoodLaw', 'WriterOnBoard', 'BlatantLies', 'IndyEscape', 'DirtyCoward', 'TokenRomance', 'InconvenientHippocraticOath', 'SuicidalGotcha', 'BavarianFireDrill', 'NoOSHACompliance', 'MistakenConfession', 'EnhanceButton', 'OffBridgeOntoVehicle', 'NeverFoundTheBody', 'ShootTheHostageTaker', 'InspectorJavert', 'DastardlyWhiplash', 'PietaPlagiarism', 'AmateurSleuth', 'MurderIsTheBestSolution', 'RetroactiveRecognition', 'PoliceAreUseless', 'PoliceAreUseless', 'RewindReplayRepeat', 'ArchEnemy', 'KnewItAllAlong', 'YouGetMeCoffee', 'ClearMyName', 'MinorCrimeRevealsMajorPlot', 'ChronicHeroSyndrome', 'YouJustToldMe', 'CopKiller', 'NobleFugitive', 'SuspiciouslySpecificDenial', 'RootingForTheEmpire', 'Novelization', 'FriendlyEnemy', 'ChairmanOfTheBrawl', 'EverybodyHasLotsOfSex', 'NoOneCouldSurviveThat', 'SerendipityWritesThePlot', 'LostInACrowd', 'TryAndFollow', 'JurisdictionFriction', 'JurisdictionFriction', 'WhamLine', 'PlayingDrunk', 'SoftWater', 'TraitorShot', 'SurroundedByIdiots', 'DirtyCop', 'Foreshadowing', 'ArtificialLimbs', 'MrFanservice', 'PsychoForHire', 'BadassBookworm', 'TheFilmOfTheSeries', 'BilingualBonus', 'BilingualBonus', 'BilingualBonus', 'WhereItAllBegan', 'HappilyMarried', 'InstitutionalApparel', 'MythologyGag', 'ButtMonkey', 'HandSignals', 'WhatHappenedToTheMouse', 'BillingDisplacement', 'EyeTake', 'RooftopConfrontation', 'WritingByTheSeatOfYourPants', 'OohMeAccentsSlipping', 'SarcasticConfession', 'SarcasticConfession', 'HeroicBSOD', 'UnstoppableRage', 'SpinOff', 'DudleyDoRightStopsToHelp', 'JustTrainWrong', 'JustTrainWrong', 'JustTrainWrong', 'Frameup', 'MarqueeAlterEgo', 'MotiveEqualsConclusiveEvidence', 'PlotHole', 'FreudianSlip', 'AbsurdlySpaciousSewer', 'MetalDetectorCheckpoint', 'DonutMessWithACop', 'BaitAndSwitch', 'BaitAndSwitch', 'BaitAndSwitch', 'BaitAndSwitch', 'GenreSavvy', 'WrongfulAccusationInsurance', 'DyeOrDie', 'AdaptationNameChange', 'AdaptationNameChange', 'LawfulNeutral', 'YouHaveGOTToBeKiddingMe', 'EvenEvilHasLovedOnes', 'BittersweetEnding', 'JumpOffABridge', 'Improv', 'RailroadTracksOfDoom', 'CrusadingWidower', 'Badass', 'OhCrap', 'TeamDad', 'WithDueRespect', 'AlmightyJanitor', 'HiddenInPlainSight', 'HadToComeToPrisonToBeACrook', 'DisposableWoman', 'PersonAsVerb', 'PersonAsVerb', 'SamaritanSyndrome', 'NewscasterCameo', 'SelfSurgery', 'Understatement', 'MakeItLookLikeAnAccident', 'MakeItLookLikeAnAccident', 'HumanShield', 'WhatTheHellHero', 'ActorISTheTitleCharacter', 'PunctuatedForEmphasis', 'MoodWhiplash', 'HeKnowsTooMuch', 'JerkWithAHeartOfGold', 'IndyPloy', 'AwesomeMcCoolName', 'RefugeInAudacity', 'HeyItsThatGuy', 'SmugSnake', 'TheMountainsOfIllinois', 'PhoneTraceRace', 'BeardnessProtectionProgram', 'SoftGlass', 'RedHerring', 'CatapultNightmare', 'JustifiedTrope', 'AbandonedWarehouse', 'GoneHorriblyRight', 'NoEscapeButDown', 'ScaryBlackMan', 'ActionSurvivor', 'ConvenientEclipse', 'EtTuBrute', 'RoaringRampageOfRevenge', 'AndThisIsFor', 'TiredOfRunning', 'PaperThinDisguise', 'HiddenHeartOfGold', 'BreakoutCharacter', 'OpenSaysMe', 'HeyWait', 'AlliterativeName', 'INeverSaidItWasPoison', 'VulnerableConvoy', 'ClimbingClimax']",1993,"['Action', 'Thriller']",TheFugitive,http://dbtropes.org/resource/Film/TheFugitive
134,Citizen Kane,"['DumbBlonde', 'OldDarkHouse', 'Slimeball', 'DeadpanSnarker', 'DecoyProtagonist', 'DyingAlone', 'TechnologyMarchesOn', 'ForgottenFallenFriend', 'TheReveal', 'ClassicalMusicIsBoring', 'TheReasonYouSuckSpeech', 'TheJailBaitWait', 'SignatureLine', 'ArbitrarilyLargeBankAccount', 'StartsWithTheirFuneral', 'NumberOneDime', 'StockFootage', 'NewMediaAreEvil', 'BookEnds', 'ChekhovsGun', 'IndecisiveMedium', 'TheresNoBInMovie', 'TantrumThrowing', 'OhCrap', 'DownerEnding', 'AnachronicOrder', 'TheMistress', 'LetThePastBurn', 'TheLawOfConservationOfDetail', 'AgeCut', 'RobertWise', 'StrawmanNewsMedia', 'DVDCommentary', 'NameOfCain', 'ITakeOffenseToThatLastOne', 'NotableTrailers', 'MainstreamObscurity', 'WomanInWhite', 'Deconstruction', 'Deconstruction', 'Deconstruction', 'TheGayNineties', 'RomanAClef', 'RomanAClef', 'RomanAClef', 'FramingDevice', 'IvyLeague', 'FatalFlaw', 'TimeshiftedActor', 'IntrepidReporter', 'GettingCrapPastTheRadar', 'CapitalismIsBad', 'TradeYourPassionForGlory', 'Tragedy', 'DeniedParody', 'PercussiveTherapy', 'VanityLicensePlate', 'TheForties', 'AmbiguouslyGay', 'RashomonStyle', 'BluntYes', 'WhamShot', 'CensorDecoy', 'AndStarring', 'RedScare', 'FaceFramedInShadow', 'MementoMacGuffin', 'ArchEnemy', 'BeenThereShapedHistory', 'CriticalBacklash', 'BadassBoast', 'DeadHandShot', 'CallingTheOldManOut', 'HeWhoFightsMonsters', 'PhonyNewscast', 'EstablishingCharacterMoment', 'Corpsing', 'TheGreatestHistoryNeverTold', 'LargeHam', 'AchievementsInIgnorance', 'SpinningPaper', 'BurnBabyBurn', 'FinalSpeech', 'ThirdPersonPerson', 'OldMediaAreEvil', 'MatchCut', 'WhipPan', 'StockFootageFailure', 'OverlyNarrowSuperlative', 'MusicalPastiche', 'ItsAllAboutMe', 'GaveUpTooSoon', 'AngerMontage', 'TragicDream', 'RuleOfSymbolism', 'BusCrash', 'PlotTriggeringDeath', 'BladeOfGrassCut', 'TableSpace', 'AcclaimedFlop', 'DrivenToSuicide', 'TakeThat', 'TakeThat', 'TheFaceless', 'UsedToBeASweetKid', 'ForcedPerspective', 'TheWildWest', 'IJustWantToBeLoved', 'StageMom', 'ExtyYearsFromNow', 'Flashback', 'RealAfterAll', 'MythologyGag', 'TheOneThatGotAway', 'WideEyedIdealist', 'WarForFunAndProfit', 'TheCameo', 'Understatement', 'HitlerCam', 'AllTakeAndNoGive', 'Jerkass', 'BrokenAce', 'TheyShootPicturesDontThey', 'WhatDoYouMeanItsNotDidactic', 'AsideGlance', 'WhiteDwarfStarlet', 'AlternateCharacterInterpretation', 'FreudianExcuse', 'FreudianExcuse', 'CommonKnowledge', 'MrExposition', 'PatrioticFervor', 'IvyLeagueForEveryone', 'PlotHole', 'EpicTrackingShot', 'PosthumousCharacter', 'DramaticShattering', 'Retraux', 'SceneryPorn', 'YesMan', 'FamousLastWords', 'HollywoodToneDeaf', 'SnowMeansDeath', 'MathematiciansAnswer', 'Opera', 'ICouldaBeenAContender', 'ActuallyPrettyFunny', 'PrettyInMink', 'CreatorCameo', 'ParodyEpisode', 'GoldenAgeOfHollywood', 'ByronicHero', 'MalevolentMugshot', 'UndeadAuthor', 'PraisingShowsYouDontWatch', 'VideoCredits', 'IJustWantToHaveFriends', 'DrosteImage', 'PopculturalOsmosisFailure', 'HowWeGotHere', 'ShallowParody', 'BigFancyHouse', 'ItWasHisSled', 'AllThereIsToKnowAboutTheCryingGame', 'DramaticDrop', 'RoadsideWave', 'ProtagonistJourneyToVillain', 'DarkReprise', 'DuringTheWar', 'NoAntagonist', 'LonelyAtTheTop', 'FirstNameBasis', 'WouldHitAGirl', 'AbusiveParents', 'AbusiveParents', 'AbusiveParents', 'ActuallyThatsMyAssistant', 'AlternateHistory', 'CompletelyDifferentTitle', 'WholePlotReference', 'ItsAllJunk', 'RealisticDictionIsUnrealistic', 'TimePassesMontage', 'ImpoverishedPatrician', 'ArcWords', 'AmbiguouslyJewish', 'BrieferThanTheyThink', 'Fiction500', 'MatteShot', 'DrivingQuestion', 'AMinorKidroduction', 'AndIMustScream', 'SingleIssuePsychology', 'DepthDeception', 'EpicMovie', 'JumpScare', 'DigitalDestruction', 'VindicatedByCable', 'BettyAndVeronica', 'NoSuchThingAsBadPublicity', 'WeirdAlEffect', 'Determinator', 'HesDeadJim', 'NoCelebritiesWereHarmed', 'ItWillNeverCatchOn', 'TragicHero', 'GilliganCut', 'PlausibleDeniability', 'DownerBeginning', 'ForegoneConclusion', 'FilmNoir', 'Chiaroscuro', 'SlowClap', 'AllInTheEyes', 'TheOner']",1941,['Drama'],CitizenKane,http://dbtropes.org/resource/Film/CitizenKane
286, The English Patient,"['BillingDisplacement', 'CrazyJealousGuy', 'DuringTheWar', 'NamedAfterSomebodyFamous', 'BedouinRescueService', 'BattleaxeNurse', 'ShellShockedVeteran', 'FakeNationality', 'LoveMakesYouCrazy', 'FlorenceNightingaleEffect']",1996,"['Drama', 'Romance', 'War']",TheEnglishPatient,http://dbtropes.org/resource/Film/TheEnglishPatient
97,Dances with Wolves,"['MyCountryTisOfTheeThatISting', 'FanDisservice', 'TheNameless', 'Jerkass', 'TastesLikeFriendship', 'BasedOnAGreatBigLie', 'ReassignmentBackfire', 'CoitusUninterruptus', 'HateSink', 'MaryMcDonnell', 'AnachronismStew', 'BloodKnight', 'ReasonableAuthorityFigure', 'ExpositoryHairstyleChange', 'GoingNative', 'ThoseTwoGuys', 'DangerousDeserter', 'CloudCuckooLander', 'HistoricalVillainUpgrade', 'AngryFistShake', 'KickTheDog', 'TheNativeRival', 'BraidsBeadsAndBuckskins', 'RaceLift', 'AFIS100Years100Movies10THAnniversaryEdition', 'StockSoundEffects', 'TontoTalk', 'InjunCountry', 'SceneryPorn', 'DeathByAdaptation', 'AlwaysChaoticEvil', 'OscarBait', 'ShootTheDog', 'DuringTheWar', 'MagicalNativeAmerican', 'NotSoDifferent', 'ShellShockedVeteran', 'DramaticIrony', 'CoolOldGuy', 'CavalryOfficer', 'TheWomenAreSafeWithUs', 'AsLongAsItSoundsForeign', 'FieldPromotion', 'EpicMovie', 'BittersweetEnding', 'DirtyCoward', 'DrivenToSuicide', 'DressHitsFloor', 'RaisedByNatives', 'ForWantOfANail', 'AsManyXAsThereAreY', 'TheseHandsHaveKilled', 'ReunionKiss', 'HistoricalHeroUpgrade', 'ThatManIsDead', 'InsatiableNewlyweds', 'ShirtlessScene', 'ForegoneConclusion', 'MightyWhitey', 'TheAlcoholic', 'NobleSavage', 'NobleSavage', 'PoliticallyCorrectHistory', 'AwesomeMcCoolName', 'SuicideByCop']",1990,"['Adventure', 'Drama', 'Western']",DancesWithWolves,http://dbtropes.org/resource/Film/DancesWithWolves
276,Leaving Las Vegas,"['FromBadToWorse', 'PlatonicProstitution', 'LostWeddingRing', 'AManIsNotAVirgin', 'FaceDeathWithDignity', 'NoodleIncident', 'VerbingNouny', 'JerkWithAHeartOfGold', 'VillainousBreakdown', 'NobleDemon', 'LargeHam', 'VivaLasVegas', 'HopeSpot', 'AntiVillain', 'BurnBabyBurn', 'ProlongedPrologue', 'ShowerOfAngst', 'TragicVillain', 'RapeAsDrama', 'DownerEnding', 'DrunkDriver', 'PetTheDog', 'BittersweetEnding', 'AntiHero', 'DisposableSexWorker', 'HookerWithAHeartOfGold', 'TruthInTelevision', 'DrivenToSuicide', 'BrokenBird', 'SexAsRiteOfPassage', 'SupportingProtagonist', 'DrowningMySorrows', 'KarmaHoudini', 'DiedInYourArmsTonight', 'TheLifeAndDeathOfColonelBlimp', 'TheAlcoholic', 'ThisBedOfRoses', 'MoneyToThrowAway']",1995,"['Drama', 'Romance']",LeavingLasVegas,http://dbtropes.org/resource/Film/LeavingLasVegas
